order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0384	0.3694	0.0453	0.447	0	0	128.5	68.8
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0339	0.0068	0.108	0.051	143	-56.8	74.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0223	0.0299	0.0054	0.077	0.115	64.2	-162.9	90.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0194	0.732	0.1268	1.791	0.127	18.6	84.7	67.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0248	0.2727	0.0467	0.641	0.228	32.1	33.2	143.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	16	0.0228	0.0519	0.0091	0.128	0.181	104.2	-34.4	3.8
0	0	0	0	0	0	0	0	0	0
2	10	0.0241	0.0451	0.0075	0.099	0.347	63.4	-168.2	51.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0277	0.0624	0.009	0.103	0.542	100.4	69.9	117
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	16	0.0166	0.0208	0.005	0.096	0.183	50.2	143.1	73.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0169	0.0329	0.0085	0.182	0.584	63.6	138.3	68.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0203	0.0973	0.0192	0.301	0.591	26	176.2	72.6
2	10	0.015	0.0586	0.0149	0.301	0.606	54.1	-129.1	113.8
0	0	0	0	0	0	0	0	0	0
2	10	0.0206	0.0679	0.0132	0.205	0.625	51.1	110.2	74.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0242	0.0642	0.0106	0.139	0.639	127	5.6	100.2
2	10	0.008	0.0074	0.0039	0.172	0.599	121.9	-83.9	100.8
0	0	0	0	0	0	0	0	0	0
3	41	0.0142	0.0263	0.0085	0.232	0.59	57.6	-60.5	114.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	40	0.0219	0.0829	0.0152	0.22	0.616	115.6	130.3	79.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	47	0.0184	0.0435	0.0094	0.163	0.596	107.7	-82.8	15.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0161	0.0446	0.0131	0.324	0.685	127.2	-68.9	117.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0201	0.025	0.005	0.079	0.717	17.9	118.7	65.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	70	0.0164	0.0353	0.0078	0.139	0.726	96.5	3.3	97.5
3	66	0.0148	0.0223	0.0061	0.131	0.619	84.5	-146.5	81.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0213	0.0253	0.0055	0.101	0.471	0	123.5	122.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	70	0.0076	0.0038	0.002	0.084	0.729	37.2	-125.1	105.5
