order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0256	0.196	0.0303	0.372	0	0	133.7	67.9
1	1	0.017	0.1453	0.033	0.603	0.007	79.2	15.7	55.7
1	1	0.0243	0.0989	0.0193	0.322	0.047	118	-152.1	75.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0208	0.1013	0.0195	0.297	0.055	89.6	-125	41.4
0	0	0	0	0	0	0	0	0	0
3	65	0.024	0.0344	0.0057	0.076	0.049	71.6	-144.2	27.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0147	0.0315	0.0069	0.123	0.125	88.8	-48.7	40.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.015	0.1295	0.0288	0.519	0.069	62.8	95	112.3
1	1	0.0233	0.0496	0.0098	0.16	0.048	22.6	50.5	96.8
0	0	0	0	0	0	0	0	0	0
2	13	0.021	0.0526	0.011	0.19	0.048	165.2	-48	90.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0135	0.0223	0.0052	0.099	0.126	34.8	132.6	113.3
2	13	0.0168	0.0592	0.0159	0.355	0.054	46	69.6	103.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0169	0.0295	0.007	0.132	0.063	93.1	178.8	65
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0153	0.0175	0.0046	0.096	0.042	26	53.8	97.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0138	0.016	0.0049	0.122	0.144	44.7	-148	104.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0226	0.0772	0.0137	0.193	0.04	119.3	127.7	77.5
3	32	0.005	0.0023	0.0019	0.118	0.157	127.2	42.3	119.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0094	0.0051	0.0022	0.077	0.058	90.6	-120.3	87.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0051	0.0026	0.0021	0.129	0.068	146.5	3.8	112.3
2	2	0.0217	0.0268	0.0049	0.073	0.063	45	-66.9	79.8
0	0	0	0	0	0	0	0	0	0
2	13	0.0151	0.0317	0.0084	0.176	0.082	59	-120.1	109.2
2	13	0.0106	0.0065	0.0027	0.094	0.099	105.9	23.8	164.4
2	13	0.0165	0.0393	0.0095	0.183	0.128	53	-149.4	59.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0259	0.0481	0.0074	0.091	0.03	141.1	-62.6	28
2	2	0.0058	0.0036	0.0026	0.145	0.025	26.6	-11.1	73.7
2	64	0.033	0.0347	0.0042	0.041	0.04	15.4	-97	24.5
3	5	0.0198	0.0418	0.0084	0.136	0.056	44.7	-96.6	68.2
3	9	0.0104	0.004	0.0017	0.067	0.121	116.9	143.6	81.2
