order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0384	0.2531	0.0374	0.468	0	0	137.5	51.6
0	0	0	0	0	0	0	0	0	0
1	1	0.024	0.1101	0.0187	0.263	0.043	57.9	163.6	49.5
1	1	0.0201	0.0377	0.0075	0.118	0.133	43.8	79.4	6.8
1	1	0.0097	0.0042	0.0019	0.077	0.129	84.2	-13.3	117.2
1	1	0.0171	0.0654	0.0148	0.265	0.161	51.4	37.9	90.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0233	0.1852	0.0384	0.662	0.215	11.5	51.9	36.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0223	0.0172	0.0031	0.044	0.461	131.7	-109.6	104.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0066	0.0033	0.002	0.101	0.624	35.6	112.4	69.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0189	0.0343	0.0073	0.122	0.241	56.2	-15.1	90.1
0	0	0	0	0	0	0	0	0	0
2	9	0.0117	0.0083	0.0031	0.106	0.288	82	-80.9	69.9
