order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0193	0.1774	0.0332	0.507	0	0	-145.9	27.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0157	0.1782	0.0417	0.783	0.083	96.6	75.9	19.5
0	0	0.0153	0.0164	0.0042	0.087	0.082	0	71.7	35.3
1	1	0.0169	0.0445	0.0106	0.199	0.065	33.5	-75.2	121.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0136	0.0098	0.0031	0.08	0.061	110.7	-122.1	31.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0228	0.0308	0.0054	0.075	0.104	34.3	-131.4	62.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0134	0.0153	0.0046	0.108	0.162	87.2	141.8	24.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0206	0.0295	0.0057	0.088	0.18	82.8	-123.4	97.8
2	5	0.0213	0.065	0.0122	0.182	0.167	52.6	122.2	144.5
2	5	0.0173	0.0611	0.014	0.257	0.218	59.2	130.8	72.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0177	0.0418	0.0111	0.248	0.266	89.2	14.7	101.3
2	5	0.0241	0.0517	0.0086	0.113	0.247	98.6	171.7	97.3
3	29	0.0168	0.0306	0.0076	0.153	0.265	37.2	59.9	97.8
0	0	0	0	0	0	0	0	0	0
3	25	0.0078	0.0041	0.0023	0.108	0.261	132.5	-23.3	128
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0154	0.0235	0.0061	0.127	0.355	115.9	-38.5	71.4
0	0	0.0201	0.0215	0.0043	0.068	0.089	0	21.9	136.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	31	0.0132	0.0199	0.0054	0.118	0.265	55.4	38.2	132.2
0	0	0.0189	0.0173	0.0037	0.062	0.246	0	-171.4	48
0	0	0	0	0	0	0	0	0	0
5	55	0.005	0.0028	0.0022	0.141	0.204	166.7	-158.3	52
