order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0387	0.158	0.0163	0.134	0	0	121.7	66.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.02	0.0569	0.0114	0.181	0.123	79.8	-95.9	118.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0081	0.0099	0.0049	0.195	0.106	76.7	-75.8	107.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0353	1.0459	0.1188	1.079	0.028	149.7	141.7	62.3
2	13	0.0285	0.1857	0.0262	0.295	0.141	107.9	63	23.7
0	0	0.0256	0.0457	0.0071	0.089	0.083	0	-169.6	117.1
0	0	0.0435	0.1852	0.017	0.125	0.079	0	123.8	88.1
