order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.033	0.2534	0.0313	0.309	0	0	5.1	37.2
1	1	0.0313	0.235	0.0337	0.391	-0.01	74.6	134.2	46.9
1	1	0.0294	0.1392	0.0205	0.242	0.131	88.8	106.8	49.9
2	2	0.0217	0.0842	0.0155	0.228	0.09	63	121.4	88.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0186	0.2014	0.0382	0.6	0.202	117.1	115.4	33
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0023	0.0019	0.119	0.131	64.3	172	95.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0206	0.0312	0.0061	0.094	0.094	62.5	-159	66.6
3	9	0.021	0.0492	0.0094	0.142	0.128	153.8	24.3	47.9
0	0	0	0	0	0	0	0	0	0
2	6	0.0325	0.3641	0.0449	0.44	0.353	100	-81	134.3
3	41	0.0245	0.0909	0.0148	0.192	0.257	73.9	-101.8	154.1
0	0	0	0	0	0	0	0	0	0
2	6	0.023	0.0279	0.0048	0.067	0.277	99.2	87.6	70.5
2	6	0.0194	0.0372	0.0077	0.126	0.293	48.4	-61.1	70.9
3	15	0.0308	0.0998	0.0129	0.134	0.154	79	142.3	96
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.005	0.0019	0.0015	0.097	0.077	62.9	30.3	39.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	15	0.0267	0.0553	0.0083	0.099	0.273	29.1	-62.2	117.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0177	0.0256	0.0069	0.159	0.424	75.1	112.8	114.3
0	0	0	0	0	0	0	0	0	0
2	6	0.0163	0.0397	0.0092	0.172	0.456	75.7	81.3	119.2
0	0	0	0	0	0	0	0	0	0
2	6	0.0197	0.031	0.0067	0.116	0.524	58.3	-52.8	119
0	0	0	0	0	0	0	0	0	0
2	6	0.0221	0.0766	0.0139	0.2	0.528	86.4	62.4	84.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0015	0.0012	0.077	0.126	43.9	-95.3	116.9
2	6	0.027	0.1726	0.0256	0.303	0.233	70.4	135	121.3
0	0	0	0	0	0	0	0	0	0
3	4	0.0292	0.0787	0.0108	0.117	0.095	121.1	-109.3	128.4
3	19	0.0184	0.0337	0.0073	0.127	0.314	78.8	2.4	131.2
0	0	0.0228	0.0414	0.0073	0.101	0.363	0	1	64.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0209	0.0237	0.0046	0.071	0.126	0	108	91.4
