order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0231	0.1879	0.0313	0.427	0	0	-79.9	76.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0204	0.4132	0.0784	1.206	0.043	31.1	-54.5	96.9
2	3	0.0261	0.0764	0.0117	0.143	0.182	49.3	-105	19.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.017	0.0414	0.0104	0.211	0.265	49.3	-64.4	96.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0153	0.0268	0.0078	0.188	0.294	29.2	162.1	63.2
0	0	0	0	0	0	0	0	0	0
2	3	0.0176	0.0368	0.0082	0.144	0.38	98.6	116.3	72.6
0	0	0	0	0	0	0	0	0	0
3	13	0.0135	0.0259	0.0077	0.181	0.253	108	134.3	17.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0153	0.0389	0.0105	0.233	0.532	25.1	144.3	44.2
