order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0355	0.418	0.0544	0.567	0	0	3.3	22.5
1	1	0.0409	0.1749	0.0171	0.133	0.19	26.1	95.8	13.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0399	0.008	0.127	0.333	32.4	-48.4	160.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0285	0.1003	0.0162	0.23	0.317	81.1	-88.5	87
0	0	0	0	0	0	0	0	0	0
1	1	0.0283	0.101	0.0152	0.185	0.327	78.6	-40.8	100.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0227	0.0495	0.0087	0.123	0.333	72.3	-73.4	110.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	45	0.0213	0.092	0.0172	0.257	0.461	106.4	-27.8	112
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	45	0.0072	0.0029	0.0016	0.071	0.505	121.9	40.7	101.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0271	0.0744	0.011	0.129	0.331	92.3	5.3	29.5
0	0	0	0	0	0	0	0	0	0
2	9	0.0194	0.0253	0.0052	0.086	0.325	110.2	160	10.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0212	0.1814	0.0358	0.566	0.444	21.2	-23.6	30.7
2	9	0.0222	0.0351	0.0063	0.09	0.327	139.4	-100.5	59.7
