order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0305	1.0782	0.1414	1.475	0	0	-140.6	90.4
1	1	0.029	2.0357	0.2718	2.901	-0.004	28.5	10.5	92.8
1	1	0.0288	0.8945	0.1327	1.587	0.003	100	-20.2	19.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0393	0.1301	0.0132	0.107	0.088	110.1	-58.2	113.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0256	0.2386	0.0346	0.402	0.146	119.3	87.6	72
2	2	0.0271	0.4528	0.065	0.745	0.187	75.5	-99.8	16.1
2	2	0.0244	0.8842	0.1385	1.734	0.101	119.9	107.3	4.5
2	3	0.0287	0.1533	0.0213	0.236	0.161	84.2	95.7	89.6
2	3	0.0289	0.1002	0.0139	0.153	0.25	88	-93.8	103.5
3	9	0.0261	0.0365	0.0056	0.068	1.592	93.7	128.2	80.4
