//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
15.07999992 1.33000004 -0.25000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.627328 0.417664 0.657280
15.07999992 1.37000000 -0.30000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.801953 -0.454815 -0.387316
15.07999992 1.36000001 -0.27000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.793984 -0.360902 -0.489223
14.90999985 1.50000000 -0.15000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.319444 0.503800 0.802584
15.02999973 1.63999999 -0.18000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.514923 0.741950 0.429377
15.06000042 1.62000000 -0.18000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.776261 -0.113420 -0.620125
15.05000019 1.62000000 -0.19000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.714918 -0.300426 -0.631377
15.01000023 1.62000000 -0.19000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.710289 -0.143264 -0.689177
15.00000000 1.58000004 -0.20000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.546629 0.115157 0.829419
15.00000000 1.59000003 -0.20000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.547663 0.282512 0.787561
15.01000023 1.60000002 -0.18000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.839162 -0.063466 -0.540166
15.03999996 1.55999994 -0.20999999 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.376334 0.542507 0.751038
15.00000000 1.52999997 -0.20999999 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.311656 0.621697 0.718585
14.92000008 1.58000004 -0.18000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.526161 -0.459768 -0.715380
14.92000008 1.61000001 -0.19000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.603271 0.640240 0.475559
14.93000031 1.60000002 -0.18000001 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.613832 0.479294 0.627286
14.93000031 1.60000002 -0.17000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.638903 0.507414 0.578216
14.93000031 1.59000003 -0.19000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.660981 -0.421230 -0.621023
14.92000008 1.60000002 -0.19000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.644983 -0.434989 -0.628317
14.94999981 1.50000000 -0.20000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.757511 -0.199020 -0.621746
14.92000008 1.57000005 -0.17000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 0.629170 -0.442255 -0.639183
14.92000008 1.51999998 -0.16000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.570043 0.352420 0.742193
14.90999985 1.51999998 -0.17000000 18 217 138 0.000000 0.000000 0.000000 0.000000 51.808199 0.000000 187.000000 -0.465158 0.413293 0.782826
