//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-7.59999990 -6.92999983 0.56000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.618332 0.631737 -0.467519
-7.59999990 -6.92999983 0.56000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.618332 0.631737 -0.467519
-7.48999977 -6.92999983 0.44999999 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.336945 0.669006 -0.662495
-7.57999992 -6.92999983 0.44000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 -0.301483 -0.428260 0.851881
-7.57000017 -6.88000011 0.38999999 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.742124 0.001382 -0.670261
-7.59999990 -6.94999981 0.56000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.745927 0.508811 -0.429772
-7.59999990 -6.94999981 0.55000001 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.492126 0.745595 -0.449332
-7.59999990 -6.94999981 0.56000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.745927 0.508811 -0.429772
-7.57999992 -6.98999977 0.55000001 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 -0.334783 -0.523800 0.783297
-7.59999990 -7.01000023 0.56000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.786627 0.231178 -0.572516
-7.59999990 -7.01999998 0.55000001 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.819604 0.344012 -0.458154
-7.59999990 -7.01999998 0.55000001 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.819604 0.344012 -0.458154
-7.57000017 -7.05999994 0.54000002 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.677409 0.237329 -0.696270
-7.48000002 -6.96999979 0.44999999 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 -0.104571 -0.502800 0.858054
-7.48000002 -6.96999979 0.44999999 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 -0.104571 -0.502800 0.858054
-7.51000023 -6.96999979 0.44000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.315047 0.832289 -0.456113
-7.50000000 -6.96000004 0.41999999 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 0.528184 0.558559 -0.639558
-7.48999977 -6.94000006 0.44000000 10 95 203 97.000000 1.000000 4.000000 1.000000 51.808199 114.000000 227.000000 -0.479875 -0.460086 0.747021
