cluster,volume
1,0.01178245983208337
2,0.00911157721316665
3,0.005074617450966656
4,0.008379092528450014
5,0.002954157228683327
6,0.0016486275609833344
7,0.0016134391579833267
8,0.0011758306783999407
9,0.004519833328199993
10,0.004304243664650002
11,0.011660183393183334
12,0.01018659463765
13,0.005287429429599999
14,0.006503691690749991
15,0.0013909676598333383
16,0.006984893822966661
17,0.0020129009044833335
18,0.004666980187150002
19,0.0030321323707833297
20,0.0027823577867333443
21,0.005669872217716658
22,0.00983445050008333
23,0.004255340344350005
24,0.0023832455283166647
25,0.0035990266455833255
26,0.012241549447716663
27,0.0014089658674166653
28,0.008847372161633334
29,0.05774569506946668
30,0.0025655472766833334
31,0.0118176250272
32,0.002541899012516667
33,0.0006910288006833295
34,0.0033641278950000083
35,0.0018403120585499995
36,0.00042762068991666555
37,0.004781976794366677
38,0.005893147971900011
39,0.0025666706891666704
40,0.0022418255419999937
41,0.004700403775100006
42,0.0034155302710000093
43,0.004806389106566666
44,0.020481171497216667
45,0.011165047077750007
46,0.003698324447883321
47,0.00915455712255
48,0.023698244665716642
49,0.0066852676394666775
50,0.0033451400312833335
51,0.004769478627816688
52,0.007067068732166647
53,0.008858665261616655
54,0.009524755232483315
55,0.00223131964391667
56,0.0027172755273333392
57,0.00953073756503334
58,0.002685303365683335
59,0.0019238619378166657
60,0.013883271906716671
61,0.0030504807746666593
62,0.005562651624883397
63,0.0036941653499000015
64,0.0022807953113333328
65,0.02318411574116679
66,0.022055700991266837
67,0.004385255420666681
68,0.0037274120706666685
69,0.0006344585750500033
70,2.6656886366666306e-05
71,0.0020697119286333414
72,0.0005465264032000067
73,0.013860755514849998
74,0.003239015303233346
75,0.09279560578329968
76,0.0034155425861499993
77,0.001245459976983341
78,0.0028003351081999886
79,0.0016094137490166593
80,0.01238041063431665
81,0.01148280652633335
82,0.009694534931266674
83,0.0073865442643666485
84,0.0019430634955166688
85,0.008534764461566662
86,0.008240373237566653
87,0.0009042770241499987
88,0.004434105629783323
89,0.003457153986116665
90,0.0037635862890166676
91,0.008999749975683313
92,0.0023362140963333333
93,0.00612387934383334
94,0.002929750501183335
95,0.0022899476344166703
96,0.002974267968850005
97,0.006888893854699998
98,0.006614865894750001
99,0.0011657658737833365
100,0.0038709173879499974
101,0.00422560559605
102,0.0033104286366333335
103,0.0019330735320499917
104,0.01088372450311668
105,0.0018481438349666674
106,0.01924659533198334
107,0.0006550331384000031
108,0.005298317085933337
109,0.0041981725320999995
110,0.00029876797963333406
111,0.004293167295666667
112,0.007406334613683334
113,0.0017658858542499989
114,0.0006096512758333334
115,0.0028361893716499957
116,0.001709650916350005
117,0.0035904624910000045
118,0.005384867723966666
119,0.004168798676133324
120,0.003845303951833331
121,0.004867728254700006
122,0.004054898621366668
123,0.004393167927900008
124,0.006675695061566661
125,0.005055635691516666
126,0.006438087156966664
127,0.004777672008866649
128,0.004630588108000021
129,9.264273783333506e-05
130,0.006658039494349991
131,0.005086030984483328
132,0.004755576544133331
133,0.0019274782993333275
134,0.005035475979466667
135,0.002736121040383316
136,0.005498461100333346
137,0.006813554295633359
138,0.008981414602683303
139,0.006700460155150004
140,0.003537470560183337
141,0.0008685418144999957
142,0.004875115357650004
143,0.0012821357421666673
144,0.002037881295016663
145,0.001908983972283337
146,0.006445141000283339
147,0.09026358309343337
148,0.0031751201248999814
149,0.000815815328366663
150,0.003439852995499999
151,0.012441237574683343
152,0.0003658428101166646
153,0.00308074915495
154,0.003319757312816667
155,0.0016704732453833309
156,0.010446884028133341
157,0.0026022537812333347
158,0.003033260975550002
159,0.003770024166333337
160,0.004582317761566657
161,0.0029467097622499815
162,0.005387175276633358
163,0.01198634318653334
164,0.005211714969733328
165,0.001932290188499993
166,0.006272707109600002
167,0.004988210973600005
168,0.0029088935272500198
169,0.010515262146766633
170,0.00317865375136666
171,0.004009115984083329
172,0.0021107883196666705
173,0.004453300357866667
174,0.007104806164399996
175,0.0006397428414332135
176,0.006149180219566662
177,0.004602451782200001
178,0.0032578831121333356
179,0.0033432383624666592
180,0.0032329273363000096
181,0.0032065340199000205
182,0.012749386505316613
183,0.0031353202390166438
184,0.008856656741616726
185,0.002279466237016671
186,0.006912256717400029
187,0.007813622661683348
188,0.006244691282466722
189,0.0023189628627833477
190,0.003677202604116657
