cluster,volume
1,0.0165697896548
137,0.0050923670051166645
227,0.052682475214783364
270,0.00847820940781666
273,0.0034890764627333393
274,0.001885131955649989
275,0.011240493187599999
959,0.009299815473599999
980,0.01067013403538333
981,0.03756890374253334
1009,0.17978727100754927
1020,0.020151750752533126
1033,0.0028898094990166706
1035,0.0030222106351833313
1038,0.04813191372136677
1119,0.03503815301123334
1120,0.020187416528683336
1363,0.0015222550207500012
1372,0.0023406246349666655
1532,0.005026495662550002
1598,0.0015523694691500006
1599,0.008984568785566667
1633,0.0019614806745500007
1639,0.0069065027362166746
1664,0.006721328947033341
1699,0.006557712564866676
