cluster,volume
1,0.0012115919687000012
2,0.017930643262600125
3,0.016737125391350006
4,0.07065630295313335
5,0.007747631314633339
6,0.0034370893781166855
7,0.00012524914638332302
8,0.005078865857483327
9,0.003940426821516685
10,0.003575566445749999
11,0.012426128822733343
12,0.0026992813412666885
13,0.0042209563740833594
14,0.005065739435799974
15,0.006250420513349994
16,0.001515327607999999
17,0.003148334937866662
18,0.005375792159983359
19,0.011685921192066673
20,0.001567038133683335
21,0.001143688891866668
22,0.0021515154547666754
23,0.0004580617154500051
24,0.004595139281583338
25,0.00837663451471667
26,0.011040585606616674
27,0.06809737425968326
28,0.00735126301841669
29,0.016100464503450002
30,0.003408005021699999
31,0.005263863859283362
32,0.003256594510333344
33,0.0020334001121333324
34,0.0009594339207500054
35,0.0062007576224500024
36,0.013861018140800022
37,0.005352359727116687
38,0.004275067960916657
39,0.002711563430299996
40,0.002312430705633338
41,0.0010746884583333303
42,0.02017032870511668
43,0.0019189173011833424
44,0.008272926098266667
45,0.002197429927650006
46,0.003267951456566677
47,0.009178014132033313
48,0.0012895136611666643
49,0.0020209228528333375
50,0.005479315930883313
51,0.0005807720463333378
52,0.006217357462149986
53,0.023336567195300008
54,0.009635992069066623
55,0.0008745666645000084
56,0.0008976780943166691
57,0.012702523745766674
58,0.013005859446816656
59,0.0014524717774666608
60,0.002752903579149959
61,0.005275938424300003
62,0.0027823317552166616
63,0.1198448840707
64,0.0005718026738666659
65,0.002524773122999997
66,0.0009834298688500183
67,0.005237512449666642
68,0.004851998134066678
69,0.008966927151683336
70,0.0013974501782000035
71,0.0281548102872666
72,0.009440064774916638
73,0.0021360528016666604
74,0.006185527845866659
75,0.00893746673230002
76,0.007690832243133318
77,0.0014590429947000001
78,0.003279781501683343
79,0.004668801029983326
80,0.0035951721608166636
81,0.004748696867250013
82,0.002554764223766668
83,0.0015746384979333505
84,0.0018824849878666728
85,0.008343014366250012
86,0.003293664810233345
87,0.01599310149088334
88,0.9021274780007331
89,0.1700641196992667
90,0.0026445871051333247
91,0.023346202008799978
92,0.008407934684733335
93,0.010950408466333328
94,0.006679818092133331
95,0.006870445942099985
96,0.0006631711104167607
97,0.00338396344283333
98,0.011300564820616685
99,0.0015361317785833328
100,0.007957300980416667
101,0.0015510832229666653
102,0.0007916199865166661
103,0.009706876781916668
104,0.004494268265716667
105,0.0027500450596333265
106,0.004408288710716667
107,0.003922765815650001
108,0.058853211017350006
109,0.008651020921616667
110,0.008139260123583333
111,0.002920890542666668
112,0.000864251687483341
113,0.003884613016800001
114,0.002099265265099999
115,0.0022716808241666706
116,0.0031730274462500006
117,0.0008917523725833342
118,0.0010664869079166684
119,0.0014661735333833328
120,0.016827634553500004
121,0.01680887410831667
122,0.028040125354000002
123,0.0021590586099666667
124,0.032140140812616666
125,0.009479572435833344
126,0.001223862332266667
127,0.006765108485983337
128,0.010500928898933337
129,0.04104778588876663
130,0.00610127616576666
131,0.0037414958862666743
132,0.0013290533471333327
133,0.25206222589035066
134,0.01222741937254998
135,0.0019389973485166635
136,0.0018513943336833463
137,0.011285774283849984
138,0.013590202183683323
139,0.004137674717466667
140,0.00684198404426665
141,0.008397528966099995
142,0.0026445530873999883
143,0.003388224698166677
144,0.0072839188500166685
145,0.0028881441370999985
146,0.0035052452919499865
147,0.0014061306174333343
148,0.009367649965383307
149,0.029312817685600075
150,0.0026477572401500046
151,0.01335511395779983
152,0.008732026490949988
153,0.0066013740390332976
154,0.002334088361433333
155,0.0015066337351499978
156,0.0042874544403333215
157,0.0003546388730666719
158,0.004467637805200025
159,0.007073636599350001
160,0.005608332261400027
161,0.000253512896299994
162,0.0029358090111833313
163,0.005747376315533334
164,0.0035409278393000055
165,0.005096612208183336
166,0.01566335106209998
167,0.0077098925146667045
168,0.011636985397016667
169,0.00207104245406667
170,0.014194778161866681
171,0.0024076739234333323
172,0.004456661421833338
173,0.0036539382097666704
174,0.005432807408599999
175,0.003862285692883334
176,0.021242849912383344
177,0.0022429093578666655
178,0.0035701022085666647
179,0.0035237089702166683
180,0.003289505850133341
181,0.0065282647248333355
182,0.007603959066533342
183,0.002156694963966672
184,0.004224847892599999
185,0.001845452738733331
186,0.0015391228126500007
187,0.03140014249866655
188,0.006196184893949999
189,0.0037102420531833304
190,0.001053005267500003
191,0.0045813483674166655
192,0.012444613288083335
193,0.0085986622334
194,0.0046963423851
195,0.0023314148733500025
196,0.004398906501783378
197,0.002708030889382887
198,0.005675369003683335
199,0.0031268752541166673
200,0.0017293609110833347
201,0.0043196128351333275
202,0.010453239892283342
203,0.001893364705583341
204,0.0017183269058666701
205,0.002474176507250011
206,0.004045898021533341
207,0.010368120650466668
208,0.028814602685116698
209,0.0074548264040666685
210,0.0023222709105166378
211,0.008917209164283334
212,0.002958306926866657
213,0.004798402836166655
214,0.0024329486580833373
215,0.0039301706042166595
216,0.0022591684127999945
217,0.002867702073000004
218,0.000479791403866688
219,0.003945101338683321
220,0.0010803681913166736
221,0.001993895489033344
222,0.004034680176599997
223,0.0029197119927166617
224,0.00542157476473323
225,0.0030676308496333537
226,0.014907959839500412
227,0.00587088590976671
228,0.007378746004000014
