cluster,volume
32,0.007747631314633339
41,0.07736787904713333
73,0.005633566631033322
87,0.004789658642849979
214,0.00588671684231668
233,0.0022280022635166666
239,0.1198448840707
242,0.002524773122999997
245,0.005237512449666642
246,0.004851998134066678
247,0.008966927151683336
251,0.0281548102872666
287,0.04082841369718341
428,0.0015361317785833328
429,0.007957300980416667
550,0.010500928898933337
607,0.004137674717466667
725,0.0028535600992666737
1003,0.010453239892283342
1004,0.001893364705583341
