cluster,volume
17,0.038274329336100074
63,0.014836985437916672
65,0.11965572137251668
66,0.006164836210149996
120,0.002316054178016669
121,0.008461444630466664
122,0.00021704886746670357
123,0.0026642073991500017
126,0.11965986754333337
150,0.024610105240000003
165,0.009927335805483332
167,0.004753356322350005
168,0.0015686674569666593
170,0.04079240448550001
172,0.026853092238716656
173,0.004088306224566657
174,0.001352644749633326
305,0.025124923709533314
376,0.005515525730616694
379,0.0014727976788833433
468,0.0013446206496833396
531,0.01528011176608333
535,0.0027710198013166745
539,0.013427357442333355
547,0.004912275798049995
554,0.007629507724633009
563,0.0022426909058999947
592,0.003331776549649987
594,0.0015840754488833327
598,0.007650889191566653
605,0.008164742544366659
615,0.0009369694754833314
617,0.01933122535294946
618,0.0052901979517333345
641,0.004102036351383333
715,0.002972574838066664
718,0.007225443966799999
720,0.0010306900750833325
