cluster,volume
1,0.04625183328001668
2,0.14827078155410003
3,0.02036418435396667
4,0.001150776785033333
5,0.009740520271583333
6,0.0062228648654166704
7,0.0060632326419333225
8,0.004785329793616665
9,0.013104855151566711
10,0.00583647592450004
11,0.0049910124693666544
12,0.0003691822276666659
13,0.005619996598066676
14,0.00398175232759998
15,0.0024728939342333377
16,0.0026068485133333196
17,0.009386341280299998
18,0.0018062606218500106
19,0.00042661084563334895
20,0.0016573796577500147
21,0.0009632039280833328
22,0.002006681673566671
23,0.1159899786164334
24,0.0005503878159999938
25,0.016395355667050443
26,0.00628948465049998
27,0.022950145260549976
28,0.0008288033535333306
29,0.0017041326331999837
30,0.018918027037433272
31,0.0035502344284666643
32,0.0025837331076833253
33,0.0017466202375000031
34,0.0014573291504999947
35,0.0010239318153333365
36,0.010229893677266679
37,0.008910276205683333
38,0.0024068625437666524
39,0.004934705096666677
40,0.004412554376333361
41,0.0072261482698333145
42,0.006353495486250027
43,0.010597671659066662
44,0.0024606235346000074
45,0.053170593595283366
46,0.0016641591515833367
47,0.004009074067150009
48,0.0017383713370833266
49,0.001744926418800169
50,0.009569442188299995
51,0.009284946290349982
52,0.0033215678107333226
53,0.0014108890142500163
54,0.00035987140459999933
55,0.0030415414078500077
56,0.0021898794339166765
57,0.005866184367550001
58,0.01248477129816663
59,0.0069356914182499676
60,0.0036900346688833324
61,0.010121808363200053
62,0.0041724159723166565
63,0.0017566061858166637
64,0.00751501307111667
65,0.008293098257283481
66,0.17036036311953343
67,0.018990227053733336
68,0.007101579744216671
69,0.011295324167133346
70,0.003253198068499997
71,0.001201364277883332
72,0.0014026980381833345
73,0.000871813232166668
74,0.0025497762524833273
75,0.012031523495116641
76,0.007241616795366649
77,0.007375757144666673
78,0.0018691216604999985
79,0.003251853894500001
80,0.005844874725033334
81,0.003838032709833336
82,0.009539838341866686
83,0.0017737209699666683
84,0.00672490259231677
85,0.001822817039450005
86,0.0017474765232833298
87,0.009797448344483334
88,0.002323787831966663
89,0.004694427081016675
90,0.0016437478311166717
91,0.00571824094303335
92,0.03710648665113355
93,0.006086328960816678
94,0.003534412958233324
95,0.007375629102200008
96,0.0033515352935833383
97,0.007883374740500002
98,0.0024974197207000026
99,0.0032557356995500048
100,0.013815627652900004
101,0.003794572120883334
102,0.0012220004608333337
103,0.005006965622166663
104,0.003402570122616668
105,0.003082536380983334
106,0.0017795619668833336
107,0.002612791205033334
108,0.007341742089149968
109,0.0026920677831000018
110,0.009694345505266669
111,0.0032533817116166667
112,0.0016527174176999998
113,0.010707650755416654
114,0.0024803241988499976
115,0.001123462694349994
116,0.0005583424497500045
117,0.007296287286849995
118,0.0008580213964329471
119,0.010381317607733372
120,0.01155087443704999
121,0.005444672404750004
122,0.002650413170199996
123,0.002932089258700014
124,0.0034969991001999783
125,0.005206003375333325
126,0.04848896738153337
127,0.0033661187957333407
128,0.0015648930071999964
129,0.0006972645497500031
130,0.00304472406663334
131,0.001853738171883316
132,0.0009194942335333325
133,0.0014118579411500007
134,0.06696115233028321
135,0.0028476062199500095
136,0.0011291900845833314
137,0.005043734325000014
138,0.004466662548249995
139,0.0014355985296166753
140,0.0009503370242500031
141,0.015230135898516671
142,0.019959368542433333
143,0.0008691117961165973
144,0.006562869929783341
145,0.0018511849515000002
146,0.0007073386897666667
147,0.0015086566368333343
148,0.02202366529138334
149,0.008485387761399999
150,0.0028094974349666653
151,0.0024499244245333313
152,0.0014026759041166645
153,0.0017163044879166683
154,0.009206680934683326
155,0.003628281625283336
156,0.0020075256929
157,0.006902559965716669
158,0.0003506077222833354
159,0.007882578932716662
160,0.04172989018435001
161,0.02523152122080001
162,0.0016442896761333346
163,0.00786952319428334
164,0.0031124854512666715
165,0.004858736859100004
166,0.005312258690799998
167,0.008839179953533335
168,0.002870280927766665
169,0.0032721068624500006
170,0.003760609852600001
171,0.008273720660333331
172,0.0049599947635333335
173,0.0015175813083333346
174,0.0016556767471333337
175,0.013335491646350003
176,0.001248935221333336
177,0.0014148639400000014
178,0.0029586665800833364
179,0.0031135342476000024
180,0.010548862141633343
181,0.0015125417765833346
182,0.003649540764433341
183,0.0021073762492666613
184,0.0030359737383333415
185,0.0050080680992500085
186,0.0038247885493999942
187,0.004133950056933324
188,0.0033988543669666626
189,0.004700348095500001
190,0.015668027183550003
191,0.007928439518783328
192,0.0030201351954000006
193,0.006702058794316669
194,0.0030994611074833256
195,0.0028467180207000023
196,0.004231404700400021
197,0.005842186811433335
198,0.009059985072150004
199,0.006611446516516673
200,0.005005659961416671
201,0.001571631849083386
202,0.00214429175178329
203,0.003513569855399551
204,0.0016390018845000066
205,0.005169641859133335
206,0.0040842176332499995
207,0.004618616391783301
208,0.002381251736816671
