cluster,volume
112,0.02388425739356663
227,0.009600516012716654
312,0.001920631352716665
314,0.0013726157025333308
316,0.005265926092749997
317,0.0006713279927500019
318,0.008588887858300025
319,0.0029084976023500035
321,0.021181324321549996
326,0.001491020129416672
347,0.0017069153878500006
349,0.029370319409466654
453,0.0030710336005499994
455,0.004114778872183329
456,0.013352998099949987
484,0.014261681222416653
487,0.003794391317733336
488,0.004754075941650009
490,0.002442873161700008
514,0.010967070998350018
516,0.13460982935030008
1601,0.005249064906100005
