cluster,volume
1,0.003944807057500003
2,0.007505891054683323
3,0.0021192258844833336
4,0.10706193707048331
5,0.038274329336100074
6,0.003982386770199997
7,0.008066085197300002
8,0.0019615359422499993
9,0.014836985437916672
10,0.11965572137251668
11,0.006164836210149996
12,0.006612676859766663
13,0.0042388163273333335
14,0.004883735147783334
15,0.000538633400866667
16,0.0027113415355333337
17,0.007774112329683333
18,0.00237575347735
19,0.0007352991761000032
20,0.004650866031300005
21,0.0042311527111335515
22,0.0009660583614166662
23,0.002316054178016669
24,0.008461444630466664
25,0.0026642073991500017
26,0.0024012313534166685
27,0.00285621601163333
28,0.0033234962100666616
29,0.008396696140066665
30,0.0004659207802499999
31,0.0005240574403167751
32,0.00046003105195000296
33,0.009927335805483332
34,0.004753356322350005
35,0.0015686674569666593
36,0.04079240448550001
37,0.026853092238716656
38,0.001352644749633326
39,0.004363791122833336
40,0.0026565798780500104
41,0.001780578865800006
42,0.00147623304933334
43,0.0023903109170666653
44,0.002466334543999989
45,0.0016347510380164895
46,0.005398269308050013
47,0.011822316059800001
48,0.008066346084233306
49,0.006804243522166667
50,0.005496929146883269
51,0.0006567659506166584
52,0.0015259879486666632
53,0.0007551938096833331
54,0.025124923709533314
55,0.005314391472333345
56,0.006630873940216664
57,0.001997489084899995
58,0.004317037743466673
59,0.01254437724036667
60,0.006056337798200005
61,0.0034222986435333337
62,0.0017198304730500166
63,0.01781199898468328
64,0.007372511864016648
65,0.002762484586666677
66,0.004680505701016699
67,0.004889745799666669
68,0.005515525730616694
69,0.001152796008650003
70,0.004385540712516673
71,0.0014727976788833433
72,0.0020239965366166653
73,0.000641144344683329
74,0.004502297909099996
75,0.0008585415436666698
76,0.005707521373750005
77,0.0030043909075333332
78,0.0005655752850833352
79,0.0021323326329499947
80,0.006005377446483339
81,0.004170546718050004
82,0.0081434295959
83,0.001186915828649999
84,0.004233908581383328
85,0.007055394505066673
86,0.0010464697026333243
87,0.0021432867933833363
88,0.002481394114166667
89,0.006630789537433124
90,0.003392301907349995
91,0.005405042800783332
92,0.0013923084258833374
93,0.005149292513016629
94,0.03041019711726662
95,0.0074529890514499885
96,0.01528011176608333
97,0.0031818494304000017
98,0.0027710198013166745
99,0.005751658794049999
100,0.013427357442333355
101,0.002957025106166672
102,0.004064394002799994
103,0.007629507724633009
104,0.00873610919458357
105,0.0012527157711333334
106,0.008061241765950009
107,0.0032207380518666875
108,0.00044738162073333583
109,0.004140240194016655
110,0.004932584202199998
111,0.0015840754488833327
112,0.0045154016053
113,0.002927477502433338
114,0.004515459515633336
115,0.01933122535294946
116,0.003542759115283333
117,0.00633757272523334
118,0.004102036351383333
119,0.0031181838636666764
120,0.0002016412160832856
121,0.004053009845500001
122,0.007225443966799999
123,0.0010306900750833325
124,0.0006844386695666696
125,0.001777362923099999
126,0.00395043024091667
127,0.001580103351050003
128,0.004090134334566645
