cluster,volume
1,0.04625183328001668
2,0.14827078155410003
5,0.011382930569416668
89,0.1159899786164334
98,0.016395355667050443
100,0.0084249897342
103,0.022950145260549976
145,0.00653726899606667
148,0.00930147138088332
179,0.053170593595283366
219,0.00035987140459999933
223,0.0077449650085666625
239,0.012059100525533328
277,0.00751501307111667
278,0.0023589973351833306
285,0.17036036311953343
340,0.0017737209699666683
343,0.0017474765232833298
344,0.009797448344483334
361,0.004228830686633328
380,0.013815627652900004
381,0.003794572120883334
391,0.003082536380983334
412,0.001123462694349994
413,0.0005583424497500045
438,0.005244309401649994
461,0.004695367870882927
492,0.01654140987446668
508,0.0014118579411500007
509,0.06696115233028321
510,0.0028476062199500095
514,0.005043734325000014
515,0.0004415534522000001
516,0.0016760775536000029
520,0.00494569316140001
521,0.015230135898516671
522,0.019959368542433333
525,0.00737510953068334
526,0.0008691117961165973
528,0.0018511849515000002
529,0.0007073386897666667
531,0.008356692743949994
534,0.02202366529138334
535,0.008485387761399999
539,0.0016865798809831839
540,0.0024499244245333313
541,0.0014026759041166645
542,0.0017163044879166683
544,0.009206680934683326
548,0.0020075256929
549,0.006902559965716669
550,0.0003506077222833354
551,0.007882578932716662
552,0.04172989018435001
553,0.02523152122080001
561,0.010630864129966666
562,0.022727311307633342
566,0.006706266839150017
567,0.004858736859100004
568,0.0028298840805666683
569,0.005312258690799998
571,0.008839179953533335
572,0.002870280927766665
573,0.0032721068624500006
580,0.008273720660333331
581,0.0049599947635333335
582,0.0015175813083333346
583,0.003278430609966668
585,0.0016556767471333337
586,0.047954115806950005
587,0.013335491646350003
588,0.001248935221333336
590,0.0029586665800833364
593,0.007714370687316674
594,0.0066352581936666676
595,0.0031135342476000024
606,0.00554055993473334
609,0.006647614907200007
617,0.0030359737383333415
618,0.0050080680992500085
620,0.004133950056933324
630,0.012258644709050007
632,0.004700348095500001
633,0.0029173785985
651,0.006702058794316669
652,0.007497954194816665
655,0.0028467180207000023
672,0.003757978760716943
692,0.006611446516516673
