cluster,volume
1,0.010619615576683332
2,0.005089028025333344
3,0.002212269283633335
4,0.002482457745850007
5,0.004422616639333341
6,0.009364416191516694
7,0.0039613525225499985
8,0.004724863069966678
9,0.036208730931066566
10,0.0015133881423333162
11,0.006205727141183341
12,0.0017652326723666585
13,0.002002467506366651
14,0.0031274716740833375
15,0.0023301806321000007
16,0.002606549795483313
17,0.017641023898200027
18,0.044794713987866615
19,0.005653310005133333
20,0.0018064730917499994
21,0.0027483030959166606
22,0.007298453018416674
23,0.003770368623716662
24,0.001028749230599995
25,0.002972250322333313
26,0.0037749203380499892
27,0.002788205582150022
28,0.00196823326584999
29,0.0025609870342999915
30,0.0018733476629500094
31,0.009497956026766691
32,0.23440214666631679
33,0.0027351018309666646
34,0.03755653940044998
35,0.0007631965644666616
36,0.001979180496583355
37,0.007111472827599996
38,0.0035815528152166737
39,0.0007420242609499979
40,0.0026428794571166647
41,0.00237180632671666
42,0.006938168635950014
43,0.004160203322950001
44,0.0008166673718333333
45,0.03357635128956664
46,0.004090925384866652
47,0.003395226632916651
48,0.002469206202583331
49,0.0011805932275666627
50,0.009501737675283329
51,0.0020562352883666674
52,0.001104962487566669
53,0.037585871995099995
54,0.001258718692466657
55,0.0073784447917333365
56,0.0017959691739499982
57,0.004010079960183337
58,0.008933579231983334
59,0.0025698048276000017
60,0.0009360105266999959
61,0.0030479159767666667
62,0.0046047362324
63,0.002081824775949997
64,0.006243723444066669
65,0.00041505267068333435
66,0.006484484909800005
67,0.0009682269506499964
68,0.0018364319523833383
69,0.00901112226265001
70,0.00288912445286667
71,0.026317827995133342
72,0.005293943351633331
73,0.00226853441608333
74,0.0022522802409999975
75,0.003190005069516668
76,0.0019676366557000013
77,0.00724092867753333
78,0.0033487021947333413
79,0.0014327834300166629
80,0.004642491781883332
81,0.0025564902783333323
82,0.0024876073538333356
83,0.004657682341950002
84,0.0011311025639499997
85,0.0006251132815500001
86,0.0027177531308500012
87,0.006684716820733336
88,0.0051669455125833335
89,0.0033126106436833364
90,0.0018315691987166685
91,0.0018672812650666695
92,0.0024167006976333347
93,0.0013201483335000003
94,0.005325294028149999
95,0.0021693018911666667
96,0.00468855865421667
97,0.010121529311549995
98,0.0024738333924000017
99,0.0006391349117000012
100,0.022761331003100006
101,0.006097020056366665
102,0.007073869118716667
103,0.003103796012516668
104,0.0026836145440499995
105,0.017816615481583333
106,0.0023761028152666677
107,0.01411164066171667
108,0.0076101847080166695
109,0.0008761228563500007
110,0.015066020925550006
111,0.002276800628233338
112,0.009133499812933352
113,0.0014893541261500145
114,0.0024654141337500054
115,0.0034111119854666563
116,0.0019705272720000055
117,0.002970693041083346
118,0.007019593709200004
119,0.0027431108320333285
120,0.0075338744883833245
121,0.0009727755173000012
122,0.0017808826494333286
123,0.0016262201137333303
124,0.008694072090400013
125,0.0023602281029833382
126,0.0011586210749000014
127,0.003641038750283337
128,0.002066670864533325
129,0.0004961983159000027
130,0.002433999039299995
131,0.001846341651916663
132,0.004152842968600025
133,0.019619295843833356
134,0.057362135707449975
135,0.0032944814590833323
136,0.0033084795516666724
137,0.0022120469365833327
138,0.0017246857950666762
139,0.005230104287283329
140,0.008305829468999992
141,0.01165518185775001
142,0.0061900115446333285
143,0.005068498242383238
144,0.006525601005983317
145,0.0030592165924999922
146,0.000788593855133327
147,0.028781831673516726
148,0.005069464402650008
149,0.0012789993712499885
150,0.05394716073643337
151,0.002894055390349995
152,0.0025259310783666577
153,0.004293348579850004
154,0.004928146134666686
155,0.0038790111865499967
156,0.0010900156255666629
157,0.0005973967667000041
158,0.0018165869161666653
159,0.0006519178996666685
160,0.0006895089893166663
161,0.0010361927719333302
162,0.0024457473941833356
163,0.001109144496049962
164,0.004193629194866655
165,0.007028860495183348
166,0.003367830122249997
167,0.0019289369985333801
168,0.0036749433960666837
169,0.012880181052633369
170,0.030391690758050094
171,0.01005459172695003
172,0.00965284048124998
173,0.010612839708566666
174,0.006222710146833373
175,0.06177764288251662
176,0.0009392551865333309
177,0.006659310416966666
178,0.0039467235410333285
179,0.0028615563321666678
180,0.007750415288833334
181,0.004956697339366671
182,0.0038732220307833368
183,0.03309594110811667
184,0.0010460986267000066
185,0.0017947553946666681
186,0.0022946734844666674
187,0.0028297638287333366
188,0.0018977123113666527
189,0.0033191930553166664
190,0.008681070686199895
191,0.0038262873680666673
192,0.0023799760431333244
193,0.005234847815333331
194,0.17884020284158336
195,0.0005326109601500005
196,0.008572483937499995
197,0.008471347938750002
198,0.0033768750145666653
199,0.001613953669333337
200,0.003685110722516668
201,0.0014201832871666657
202,0.0023538881846499986
203,0.006844242849666671
204,0.00787637628091667
205,0.020184755970883338
206,0.001998604962216673
207,9.269287381666787e-05
208,0.0012468191826666667
209,0.0012284257973166936
210,0.0043851132437666696
211,0.0022152444032833337
212,0.002078729786183328
213,0.002907179430450004
214,0.013217775424283332
215,0.010117987709150005
216,0.09379517303528342
217,0.028725610124650025
218,0.013637054587883297
219,0.004453065592716671
220,0.0026624369760500054
