cluster,volume
1,0.003058446867816665
2,0.002741406657400011
3,0.0029192884810500044
4,0.002445180438966655
5,0.004823199471283313
6,0.0025426187774333004
7,0.006431454269083347
8,0.004604111731749995
9,0.007373601012033335
10,0.0016748066114500013
11,0.004214723485899984
12,0.019021100951983356
13,0.0009641024809333466
14,0.008577523692733348
15,0.004641055104700011
16,0.000934778481366666
17,0.004962656154500018
18,0.0012785221227166695
19,0.0016531518948500097
20,0.0023685917705666693
21,0.01070452220983334
22,0.0031591578254666665
23,0.02388425739356663
24,0.0027082085972666608
25,0.0022990003484333376
26,0.0032974503039666786
27,0.0024930501553666606
28,0.003131140300083312
29,0.00282924785011666
30,0.010254450928866645
31,0.006649383082866667
32,0.007773807671200003
33,0.016361294259100004
34,0.013723253276800004
35,0.031133301913566676
36,0.01205044543371667
37,0.006194250150833335
38,0.00798928694225
39,0.0021762281115166662
40,0.0038888120926499855
41,0.003698755503816667
42,0.0019071435323500066
43,0.009600516012716654
44,0.004422436141933309
45,0.011714669332966669
46,0.01640973053800001
47,0.0028051264165333337
48,0.0016935953148333313
49,0.0015423497163833306
50,0.0034576759916499903
51,0.013290440052016683
52,0.006757480697466658
53,0.004337464135449998
54,0.00140890251016666
55,0.0017010845572500107
56,0.009366338354316679
57,0.0013726157025333308
58,0.0012440349501499984
59,0.0006713279927500019
60,0.008588887858300025
61,0.001491020129416672
62,0.0012079554255499969
63,0.0030540225333499996
64,0.0032617219436499993
65,0.004168335198450003
66,0.0017069153878500006
67,0.029370319409466654
68,0.002891235813766664
69,0.0015634902406666666
70,0.0018741350448166633
71,0.0033898309321333344
72,0.0008168616351666667
73,0.004864353694116668
74,0.004879934273466649
75,0.003434711127666662
76,0.00894606073560004
77,0.003827787497999983
78,0.0016694005962833343
79,0.009779062003166682
80,0.001966014071566679
81,0.0036818105558666797
82,0.0024209285029166646
83,0.0009966297867000013
84,0.005396361539266684
85,0.008764641895133244
86,0.005995890984016658
87,0.004114778872183329
88,0.013352998099949987
89,0.000916957513350002
90,0.0020781202699499957
91,0.002734208850266655
92,0.002513690235599983
93,0.0015492076172999927
94,0.03301953127919999
95,0.008638099762699978
96,0.00833797097273331
97,0.0004886745822666634
98,0.0035541983897333603
99,0.006423076758849984
100,0.004462069837900003
101,0.0008296350732833283
102,0.09023396746390003
103,0.002234661715383353
104,0.011908739094583324
105,0.0021108773813500155
106,0.0029557047469333146
107,0.010967070998350018
108,0.13460982935030008
109,0.00583265893618332
110,0.008581300456000005
111,0.0013350213980999938
112,0.00047998178149997783
113,0.017864873847316866
114,0.006328799014050032
115,0.002112874870866663
116,0.0024380757680833214
117,0.0031831763427833206
118,0.004102068055266675
119,0.0074388436715499915
120,0.0035411742005000088
121,0.006165907833683296
122,0.0024134593448000285
123,0.004711610964366651
124,0.0045377854524500105
125,0.006142841545666503
126,0.0031630284877999814
127,0.007732612253749965
128,0.003092346941950023
129,0.008632254600833347
130,0.007053090476750007
131,0.0036408546526666696
132,0.0037002219333000007
133,0.004267581302416669
134,0.004999251246416638
135,0.0036153106928666816
136,0.0026541270891666567
137,0.003349048914549989
138,0.01790405309248355
139,0.46641960432533447
140,0.0018858368607000038
141,0.0038649167316833115
142,0.0029855409684333423
143,0.0029235797957666747
144,0.023027382520616514
145,0.004613028174116664
146,0.008200355209099994
147,0.05111868771826665
148,0.0066578814314499895
149,0.0016461033436166624
150,0.0006961084250999977
151,0.004473683539233339
152,0.007069271493049996
153,0.0012036604720499962
154,0.0025448424093833383
155,0.0028107052214666655
156,0.004173590388233334
157,0.009927960043233328
158,0.004615413156516665
159,0.0016802925524000032
160,0.005500224808333332
161,0.012562330386533338
162,0.01967456155696666
163,0.00715293623465
164,0.002720117350116668
165,0.009838382962350003
166,0.001818095763049997
167,0.002433984159333329
168,0.002434443469999998
169,0.004319290759316664
170,0.003162192333266664
171,0.005615562133199995
172,0.007743576201866666
173,0.0037119226361666696
174,0.004648237780416666
175,0.0018706779592166673
176,0.00310205351395
177,0.0055564431490166795
178,0.004227960075833326
179,0.011255143218033337
180,0.0012135669366500044
181,0.007009707992033329
182,0.00296653251473334
183,0.004277135764433332
184,0.0017838354372333373
185,0.04648840285010001
186,0.0008064082654999985
187,0.0040375410680000045
188,0.006288814603399995
189,0.00280257299015
190,0.0028284214062666694
191,0.001995843969100003
192,0.001965198898066666
193,0.004156010783433341
194,0.0022436087213833383
195,0.020395637595199995
196,0.003454072525083331
197,0.0037498013068166477
198,0.006697128823333337
199,0.0038517290130333525
200,0.005706213757949968
201,0.0032551952018333255
202,0.0019303588304333285
203,0.001153351812883105
204,0.006463915334516653
205,0.004429289466433344
206,0.0033143883021499905
207,0.0016709784396666723
208,0.012442164113083326
209,0.007018967062933341
210,0.026498904976600013
211,0.005206166074166673
212,0.0031527372896333374
213,0.010702713613299997
214,0.0050388435174333335
215,0.0033931754684666674
216,0.006100787491766672
217,0.002363926635433334
218,0.011363054122716662
219,0.006387638201983356
220,0.005175013457399997
221,0.019457049489833317
222,0.005750129787416663
223,0.005356992482850001
224,0.006176961371700006
225,0.0025342478003166657
226,0.005497036567200001
227,0.0044623275452
228,0.013994354544983255
229,0.0017596363091166693
230,0.0021223624068333305
231,0.003808230016283343
232,0.0019616415481000017
233,0.007868568260166669
234,0.007012106687333342
235,0.002128894566066673
236,0.006077351973350001
237,0.0072914374072499955
238,0.01019429306358334
239,0.011797591077133055
240,0.004133917794000002
241,0.006600357062383344
242,0.003619384771783353
243,0.007047038289649999
244,0.0027306287085666833
245,0.005808344388499984
246,0.003470059235666672
247,0.006196474138566676
248,0.008415528283566677
249,0.003609553189066664
250,0.0045664313604666645
251,0.004780490182133339
252,0.0017573033954166734
253,0.0017546451640333416
254,0.012497804684666686
255,0.023939248205283332
256,0.005765971003233375
257,0.00324698463224999
258,0.0011103917735000046
259,0.0033509085303832322
260,0.005433370222066668
261,0.006354244049766674
262,0.00325394413386666
263,0.0008434674142333194
264,0.0015590926823333174
265,0.0026389049147999737
266,0.003916368017499992
267,0.0038870260905000927
268,0.002260242339983347
269,0.004705391800116647
270,0.0023250120830999935
271,0.005041473826050006
272,0.00993100882108324
273,0.005031867137900029
274,0.005249064906100005
275,0.004129192865333355
276,0.0023678102074999666
277,0.005888607034816654
278,0.0021244682033333376
279,0.004660696149233594
280,0.010274270371349998
281,0.0022079404188833454
282,0.0007291049608333331
283,0.003603894045016681
284,0.0040421139840166685
285,0.003178932554066686
286,0.0034385329258666275
287,0.0019884806390333314
288,0.0032925137278166498
289,0.003199545806799995
290,0.01615849169528346
