cluster,volume
18,0.28896153822908344
58,0.011746249523616664
59,0.01106017080611667
124,0.0024846624441499745
125,0.005941625224183353
172,0.2836481189055166
188,0.017680640289549944
195,0.007656993225566654
217,0.23268597686413367
220,0.00918226989861671
222,0.09386323922383333
234,0.5812192643172831
261,0.007402356120783363
264,0.003968403678350005
272,0.005883971040733344
273,0.004153993249050025
317,0.003089664057216663
372,0.006466089052533349
481,0.002606941862549999
483,0.0276887859792
484,0.005746126808550002
503,0.007998201999900003
528,0.0027102044567166605
536,0.0028620023743333466
651,0.002008916989916678
753,0.011778835264833278
766,0.006374859399283334
783,0.006029936807200029
822,0.0032626301807000034
838,0.00523054230456667
858,0.0010063521242166713
897,0.005780213088800001
913,0.004327239924350042
914,0.005793302683716685
916,0.003825123015233374
