//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-1.92999995 9.64999962 0.20999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.998796 -0.038616 -0.030267
-1.92999995 9.64999962 0.22000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.994546 -0.104293 -0.001075
-1.87000000 9.53999996 0.20999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.938428 -0.001256 0.345472
-1.87000000 9.56000042 0.20999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.995539 0.092079 -0.020582
-1.94000006 9.59000015 0.23999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.899068 0.306601 0.312526
-1.92999995 9.61999989 0.25000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.985362 -0.050381 -0.162860
-1.89999998 9.63000011 0.20000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.903206 0.348065 -0.251135
-1.88000000 9.56999969 0.20000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.875149 0.476205 -0.085689
-1.88999999 9.59000015 0.19000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.995666 0.005336 0.092843
-1.90999997 9.57999992 0.17000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.881959 0.470107 -0.033869
-1.88999999 9.60000038 0.18000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.957329 0.209624 -0.198943
-1.88999999 9.59000015 0.18000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.955750 0.149792 0.253188
-1.88000000 9.56999969 0.19000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.867406 0.490640 -0.082945
-1.88999999 9.57999992 0.15000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.890111 0.241411 -0.386554
-1.92999995 9.61999989 0.20000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.917386 0.346695 0.195462
-1.92999995 9.63000011 0.20999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.907474 0.381568 0.175778
-1.86000001 9.48999977 0.10000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.977859 0.061798 0.199934
-1.85000002 9.48999977 0.08000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.977512 -0.046892 0.205602
-2.06999993 9.31000042 0.30000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 239.000000 0.970549 -0.013164 0.240543
-2.13000011 9.34000015 0.28000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 239.000000 0.921514 0.001282 -0.388343
-2.07999992 9.26000023 0.30000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 239.000000 0.912076 -0.396015 -0.106248
-1.85000002 9.46000004 0.08000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.987055 0.153902 0.045129
-1.88999999 9.43999958 0.07000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.971491 -0.091273 0.218804
-1.89999998 9.43999958 0.08000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 240.000000 0.922975 -0.128306 -0.362844
-2.77999997 9.67000008 0.55000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.122787 0.992255 0.018805
-2.77999997 9.67000008 0.54000002 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.053535 0.998274 -0.024143
-2.79999995 9.65999985 0.56000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.029725 0.999368 -0.019475
-2.79999995 9.67000008 0.56000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.132622 0.966985 0.217604
-2.78999996 9.65999985 0.55000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.135195 0.978614 0.155040
-2.80999994 9.67000008 0.56000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.093026 0.987957 -0.123642
-2.78999996 9.67000008 0.55000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.135417 0.958438 0.251114
-2.80999994 9.64999962 0.52999997 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.280511 0.936432 0.210732
-2.80999994 9.68000031 0.51999998 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.081494 0.979146 -0.186098
-2.80999994 9.68000031 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.014959 0.983852 0.178359
-2.80999994 9.68000031 0.50999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.016921 0.917661 0.397002
-2.70000005 9.35000038 0.67000002 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.886430 -0.370471 -0.277478
-2.72000003 9.35000038 0.64999998 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.661166 -0.725896 0.189565
-2.73000002 9.35000038 0.61000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.667151 0.713805 0.213053
-2.72000003 9.34000015 0.62000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.825389 -0.511834 0.238241
-2.71000004 9.35999966 0.55000001 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.893001 -0.449818 -0.014596
-2.72000003 9.35999966 0.54000002 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.814147 -0.525707 0.246570
-2.72000003 9.35000038 0.56000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.903857 -0.375761 -0.204565
-2.72000003 9.35999966 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.883107 -0.468942 -0.014696
-2.72000003 9.35999966 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.883107 -0.468942 -0.014696
-2.72000003 9.34000015 0.54000002 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.839134 -0.517193 -0.168423
-2.73000002 9.34000015 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.821852 -0.486849 -0.295867
-2.72000003 9.34000015 0.52999997 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.839363 -0.509023 -0.190696
-2.73000002 9.34000015 0.50999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.840991 -0.539947 0.034523
-2.72000003 9.34000015 0.50999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 0.865091 -0.497323 -0.065474
-2.74000001 9.34000015 0.57999998 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.381302 0.923773 -0.035379
-2.77999997 9.27999973 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.538230 0.828845 0.152721
-2.77999997 9.27000046 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.604536 0.770668 0.201512
-2.77999997 9.27999973 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.538230 0.828845 0.152721
-2.77999997 9.27999973 0.50000000 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.538230 0.828845 0.152721
-2.80999994 9.26000023 0.50999999 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.038389 0.985319 0.166353
-2.80999994 9.23999977 0.51999998 201 108 101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 169.000000 -0.286043 0.955616 0.070549
