//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-5.51000023 13.69999981 0.31999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.981211 -0.179387 -0.071032
-5.51000023 13.71000004 0.28000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.959055 -0.001216 -0.283219
-5.51000023 13.65999985 0.31999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.891633 -0.044649 0.450552
-5.51999998 13.68999958 0.28999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.966000 -0.251185 0.061234
-5.51999998 13.68999958 0.28000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.881342 -0.334093 0.334093
-5.50000000 13.64999962 0.33000001 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.946890 -0.306850 0.096138
-5.51000023 13.64999962 0.28000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.933324 -0.357581 0.032273
-5.51000023 13.64000034 0.28999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.955230 -0.218376 -0.199620
-5.51000023 13.64999962 0.28999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.960139 -0.271976 -0.064515
-5.51999998 13.73999977 0.22000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.992171 -0.119957 0.034754
-5.51999998 13.72000027 0.20999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.927978 0.056761 0.368287
-5.51999998 13.76000023 0.12000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.903721 0.427382 -0.025140
-5.48999977 13.68999958 0.25999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.965030 0.136011 -0.224094
-5.51000023 13.67000008 0.27000001 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.981956 -0.115596 0.149666
-5.51000023 13.68000031 0.23999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.955077 -0.296234 -0.008604
-5.51000023 13.67000008 0.27000001 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.981956 -0.115596 0.149666
-5.51000023 13.68000031 0.25999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.961327 0.148199 -0.232135
-5.51000023 13.60999966 0.30000001 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.934603 -0.286388 -0.210949
-5.51999998 13.39999962 0.17000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.944651 -0.320110 0.071861
-5.51999998 13.40999985 0.18000001 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.996275 0.016086 0.084721
-5.51999998 13.39000034 0.10000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.902431 0.052608 0.427610
-5.51999998 13.35999966 0.14000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.911247 -0.401497 0.091810
-5.44999981 13.53999996 -0.23999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.941315 -0.335175 0.039810
-5.48000002 13.56999969 -0.23000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.910113 0.112548 0.398782
-5.48000002 13.56999969 -0.20999999 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.936666 0.263830 0.230328
-5.51000023 13.40999985 0.08000000 44 167 150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 138.000000 0.950675 -0.303132 -0.065786
