//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
17.53000069 12.31999969 -0.20999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.423731 0.903324 -0.066762
17.53000069 12.31999969 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.150903 0.952158 0.265750
17.48999977 12.31000042 -0.14000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.009061 0.999691 0.023155
17.51000023 12.30000019 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.479241 0.872246 -0.097545
17.50000000 12.30000019 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.453104 0.888194 -0.076210
17.51000023 12.31000042 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.559709 0.827700 0.040478
17.51000023 12.27999973 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.386645 0.869568 0.307176
17.46999931 12.22999954 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.590887 0.805243 0.049358
17.46999931 12.21000004 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.560102 0.814014 0.153841
17.46999931 12.21000004 -0.20999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.596648 0.760372 0.256606
17.44000053 12.19999981 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.463734 0.825289 0.322256
17.45999908 12.22000027 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.413419 0.879074 -0.237305
17.38999939 12.13000011 -0.20999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.828276 -0.486399 -0.278164
17.38999939 12.13000011 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.678052 0.711877 -0.182966
17.40999985 12.14999962 -0.23000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.705724 0.708486 -0.001381
17.34000015 12.09000015 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.778481 -0.534504 0.329049
17.34000015 12.07999992 -0.23000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.791324 -0.545903 -0.275311
17.34000015 12.09000015 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.778481 -0.534504 0.329049
17.34000015 12.06999969 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.696235 0.641056 -0.322962
17.34000015 12.09000015 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.778481 -0.534504 0.329049
17.34000015 12.06999969 -0.22000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.696235 0.641056 -0.322962
17.51000023 12.01000023 -0.14000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.600281 0.689578 0.405148
17.50000000 12.01000023 -0.14000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.622887 0.771547 0.129334
17.50000000 12.00000000 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.342158 0.938676 -0.042608
17.45000076 11.98999977 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.747816 -0.611849 0.257704
17.47999954 12.02999973 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.645937 -0.688240 0.330290
17.47999954 11.98999977 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.629880 0.774909 -0.052608
17.46999931 11.98999977 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.702947 -0.693838 0.156379
17.50000000 12.02000046 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.438979 0.897973 0.030689
17.51000023 12.02000046 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.663215 0.732709 0.152585
17.48999977 12.00000000 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.708464 -0.705680 -0.009743
17.50000000 12.01000023 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.545407 0.831854 0.102716
17.48999977 12.01000023 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.666524 -0.704341 -0.244234
17.50000000 12.00000000 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.516830 0.855958 -0.014922
17.46999931 12.02000046 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.437964 0.898558 -0.027955
17.47999954 12.00000000 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.744371 -0.621620 0.243927
17.50000000 12.02000046 -0.20000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.416040 0.889011 -0.191232
17.51000023 12.02000046 -0.20999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.477944 0.825825 -0.299303
17.45999908 12.02999973 -0.23999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.624726 -0.628076 -0.463938
17.47999954 11.97999954 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.877075 -0.415299 -0.241383
17.44000053 11.96000004 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.965142 -0.178441 0.191465
17.45999908 11.96000004 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.575556 0.808134 -0.125121
17.44000053 11.97000027 -0.13000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.611568 0.724522 0.317886
17.43000031 11.94999981 -0.13000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.715354 -0.698750 0.004151
17.45000076 11.94999981 -0.15000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.989091 -0.135033 0.058861
17.45000076 11.96000004 -0.12000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.766964 -0.558811 0.315432
17.43000031 11.92000008 -0.14000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.905422 -0.387629 -0.173074
17.44000053 11.93000031 -0.13000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.884225 -0.395143 0.249014
17.46999931 11.97999954 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.831360 -0.543077 -0.117934
17.46999931 11.97999954 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.907794 -0.339512 -0.246255
17.46999931 11.97999954 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.659649 0.707106 0.254685
17.45000076 11.97999954 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.912386 -0.407999 0.033010
17.45000076 11.97999954 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.912386 -0.407999 0.033010
17.45000076 11.93999958 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.941893 -0.298516 -0.154029
17.45000076 11.97000027 -0.18000001 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.959549 -0.197749 -0.200404
17.45999908 11.97000027 -0.16000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.780778 -0.606939 -0.148363
17.44000053 11.96000004 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 -0.731939 0.651473 0.199620
17.43000031 11.93999958 -0.20000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.864643 -0.292295 -0.408601
17.44000053 11.93999958 -0.19000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.819006 -0.418250 -0.392805
17.45999908 11.97000027 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.782736 -0.484551 -0.390558
17.45999908 11.97000027 -0.17000000 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.782736 -0.484551 -0.390558
17.44000053 11.93999958 -0.20999999 8 86 208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.000000 0.724132 -0.648734 -0.234047
