//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-14.51000023 -9.19999981 -0.23999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.710355 0.480779 0.514051
-14.55000019 -9.18999958 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.553194 0.137192 0.821678
-14.55000019 -9.22000027 -0.23000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.567309 0.396294 0.721880
-14.57999992 -9.22999954 -0.23000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.627357 0.355448 0.692878
-14.57999992 -9.22999954 -0.23000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.627357 0.355448 0.692878
-14.59000015 -9.19999981 -0.23999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.977281 -0.027312 0.210181
-14.60999966 -9.22999954 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.961526 0.231551 0.147826
-14.56999969 -9.26000023 -0.23999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.744076 0.226186 0.628642
-14.59000015 -9.27000046 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.471462 0.406657 0.782530
-14.60999966 -9.26000023 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.523740 0.415380 0.743744
-14.60000038 -9.26000023 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.594804 0.353623 0.721913
-14.60999966 -9.32999992 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.904002 0.182525 0.386608
-14.59000015 -9.28999996 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.640081 0.209227 0.739270
-14.60999966 -9.31999969 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.896743 0.162131 0.411784
-14.59000015 -9.28999996 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.640081 0.209227 0.739270
-14.60999966 -9.32999992 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.895220 0.117013 0.429988
-14.60999966 -9.31999969 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.896743 0.162131 0.411784
-14.60999966 -9.31999969 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.573957 0.580730 0.577344
-14.59000015 -9.30000019 -0.23999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.530700 0.256790 0.807723
-14.60999966 -9.34000015 -0.19000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.886229 0.132720 0.443828
-14.59000015 -9.35000038 -0.19000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.787050 -0.035074 0.615891
-14.60999966 -9.34000015 -0.17000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.664472 0.513073 0.543353
-14.60999966 -9.36999989 -0.20000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.791522 -0.023648 0.610682
-14.60999966 -9.34000015 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.893947 0.138298 0.426300
-14.65999985 -9.26000023 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.766010 0.475285 0.432820
-14.65999985 -9.26000023 -0.22000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.766010 0.475285 0.432820
-14.67000008 -9.32999992 -0.16000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.783147 0.423191 0.455620
-14.64000034 -9.30000019 -0.19000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.537144 -0.017768 0.843303
-14.63000011 -9.31000042 -0.20999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.690305 -0.004150 0.723506
-14.65999985 -9.36999989 -0.17000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.925138 0.051470 0.376126
-14.64999962 -9.35999966 -0.19000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.606725 -0.064241 0.792312
-14.65999985 -9.36999989 -0.18000001 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.872113 -0.053732 0.486344
-14.60999966 -9.42000008 -0.20000000 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.535839 0.219556 0.815274
-13.82999992 -8.30000019 -0.92000002 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.003944 0.450887 0.892572
-13.81000042 -8.32999992 -0.93000001 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.625257 0.135796 0.768514
-13.81000042 -8.38000011 -0.91000003 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.948707 0.039371 0.313696
-13.81000042 -8.36999989 -0.93000001 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.716738 0.004159 0.697330
-13.85000038 -8.32999992 -0.88999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.363815 0.512575 0.777756
-13.84000015 -8.31999969 -0.92000002 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.106814 0.347484 0.931582
-13.84000015 -8.31999969 -0.92000002 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.106814 0.347484 0.931582
-13.84000015 -8.34000015 -0.88999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.162427 0.469723 0.867743
-13.84000015 -8.35999966 -0.91000003 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.388133 0.199154 0.899828
-13.85000038 -8.36999989 -0.89999998 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.323418 0.508228 0.798189
-13.85000038 -8.38000011 -0.88999999 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.609442 0.639663 0.468414
-13.84000015 -8.38000011 -0.89999998 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.630097 0.439564 0.640126
-13.84000015 -8.35999966 -0.91000003 163 91 128 32.000000 0.000000 0.000000 1.000000 4.000000 5.000000 176.000061 105.000000 249.000000 0.388133 0.199154 0.899828
