//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
1.36000001 15.03999996 0.05000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.814007 0.482082 -0.324022
1.57000005 14.84000015 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.848706 0.275714 -0.451308
1.57000005 14.84000015 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.848706 0.275714 -0.451308
1.36000001 14.96000004 -0.01000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.579138 0.626415 -0.521731
1.37000000 14.97000027 0.00000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.753437 0.651028 -0.092168
1.37000000 14.93000031 -0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.817636 0.532307 -0.219366
1.49000001 14.82999992 -0.12000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.873377 0.299227 -0.384286
1.38000000 14.93999958 -0.12000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.696231 0.398555 -0.597006
1.37000000 14.93000031 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 -0.347360 -0.601764 0.719181
1.47000003 14.67000008 0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.906535 0.310014 -0.286506
1.50999999 14.68999958 0.00000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.792269 0.578554 0.193869
1.47000003 14.65999985 0.01000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.850455 0.521519 -0.068880
1.47000003 14.65999985 0.01000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.850455 0.521519 -0.068880
1.38000000 14.76000023 0.03000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.510160 0.687461 -0.516850
1.36000001 14.75000000 0.00000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.821356 0.567764 0.054945
1.42999995 14.68000031 0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.762387 0.570591 -0.305274
1.42999995 14.68000031 0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.762387 0.570591 -0.305274
1.38999999 14.67000008 0.03000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.689751 0.692865 0.210195
1.36000001 14.71000004 -0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.922326 0.351296 -0.160952
1.38000000 14.68999958 -0.02000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.691395 0.527335 -0.493853
1.50999999 14.78999996 -0.10000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.863635 0.491255 0.113146
1.46000004 14.76000023 -0.14000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.889774 0.313596 -0.331602
1.50999999 14.71000004 -0.14000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.593255 0.606777 -0.529028
1.45000005 14.64999962 -0.14000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.854757 0.518815 0.014901
1.48000002 14.67000008 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.870015 0.490672 0.048105
1.48000002 14.68000031 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.838658 0.445098 -0.313911
1.37000000 14.67000008 -0.10000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.690081 0.489573 -0.533016
1.36000001 14.67000008 -0.10000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.829328 0.476356 -0.292061
1.37000000 14.67000008 -0.09000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.503088 0.630964 -0.590582
1.36000001 14.64999962 -0.15000001 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.750797 0.445221 -0.487936
1.74000001 14.44999981 -0.20000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.966005 0.198922 0.165118
1.70000005 14.31999969 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.998652 -0.044872 -0.026088
1.70000005 14.31000042 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.941715 0.019012 0.335874
1.70000005 14.31999969 -0.13000000 186 92 116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 92.000000 0.998652 -0.044872 -0.026088
