//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-1.13000000 -1.84000003 0.28999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.057950 0.996089 0.066698
-1.12000000 -1.83000004 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.266923 0.955928 0.122285
-1.16999996 -1.83000004 0.28999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.333574 0.875821 0.348805
-1.17999995 -1.83000004 0.30000001 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.321101 0.864976 0.385629
-1.13999999 -1.84000003 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.552283 0.833246 -0.026168
-1.17999995 -1.83000004 0.30000001 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.321101 0.864976 0.385629
-1.13999999 -1.84000003 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.552283 0.833246 -0.026168
-1.20000005 -1.82000005 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 -0.078845 0.987333 0.137685
-1.21000004 -1.83000004 0.28999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.077179 0.996990 -0.007401
-1.20000005 -1.82000005 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 -0.078845 0.987333 0.137685
-1.21000004 -1.83000004 0.30000001 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.087315 0.837361 0.539632
-1.19000006 -1.82000005 0.28000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.409167 0.856936 0.313438
-1.13000000 -1.85000002 0.18000001 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.411984 0.790040 0.453990
-1.16999996 -1.80999994 0.23000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.237457 0.953852 0.183794
-1.17999995 -1.79999995 0.25999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 -0.223220 0.968135 0.113523
-1.16999996 -1.80999994 0.23000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.237457 0.953852 0.183794
-1.15999997 -1.80999994 0.23000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.342666 0.916166 0.207894
-1.16999996 -1.79999995 0.20999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.229498 0.973308 0.001177
-1.15999997 -1.80999994 0.22000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.127848 0.871951 0.472606
-1.15999997 -1.80999994 0.22000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.127848 0.871951 0.472606
-1.15999997 -1.80999994 0.22000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.127848 0.871951 0.472606
-1.14999998 -1.85000002 0.25999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.542465 0.840077 -0.001353
-1.14999998 -1.85000002 0.23999999 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.072254 0.906581 0.415800
-1.16999996 -1.82000005 0.23000000 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.223275 0.903317 0.366288
-1.16999996 -1.82000005 0.27000001 145 201 82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 75.000000 0.121456 0.878770 0.461533
