//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-7.46000004 -14.13000011 0.50999999 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.374377 -0.438101 0.817257
-7.46999979 -14.14000034 0.50000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.628073 0.399382 -0.667846
-7.46000004 -14.13000011 0.50999999 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.374377 -0.438101 0.817257
-7.44999981 -14.15999985 0.50999999 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.306513 -0.104825 0.946077
-7.42999983 -14.18000031 0.47000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.338460 -0.416446 0.843811
-7.42000008 -14.18999958 0.46000001 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 135.000000 -0.433767 -0.370211 0.821456
-7.48000002 -14.14999962 0.49000001 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.531493 -0.066260 0.844467
-7.46999979 -14.17000008 0.50000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.607013 -0.239982 0.757590
-7.50000000 -14.11999989 0.47999999 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.457939 -0.368585 0.808973
-7.57999992 -14.11999989 0.50000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.827700 -0.040478 -0.559709
-7.44999981 -14.22000027 0.44000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 135.000000 -0.502241 -0.442960 0.742658
-7.44999981 -14.22000027 0.44000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 135.000000 -0.502241 -0.442960 0.742658
-7.46000004 -14.21000004 0.44000000 81 186 122 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 135.000000 -0.473320 -0.466723 0.747086
