//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-1.88000000 -20.11000061 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.997078 0.031125 -0.069763
-1.88999999 -20.11000061 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.969574 0.201087 -0.139608
-1.88000000 -20.09000015 0.47000000 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.992549 0.071464 0.098688
-1.88000000 -20.11000061 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.997078 0.031125 -0.069763
-1.88999999 -20.11000061 0.47000000 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.980402 0.001152 0.197002
-1.88000000 -20.12000084 0.47000000 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.999900 0.008972 0.010966
-1.88000000 -20.12000084 0.47000000 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.999900 0.008972 0.010966
-1.88000000 -20.14999962 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.757159 -0.610411 0.232612
-1.88000000 -20.12000084 0.44999999 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.955242 -0.293243 0.039015
-1.88999999 -20.13999939 0.47000000 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.966143 -0.210818 -0.148737
-1.88000000 -20.14999962 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.757159 -0.610411 0.232612
-1.89999998 -20.13999939 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.897753 -0.356439 -0.258825
-1.89999998 -20.13999939 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.897753 -0.356439 -0.258825
-1.88000000 -20.14999962 0.46000001 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.757159 -0.610411 0.232612
-1.88000000 -20.22999954 0.54000002 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 -0.531122 0.808365 -0.253880
-1.85000002 -20.23999977 0.44999999 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.770557 -0.567194 -0.290746
-1.85000002 -20.23999977 0.44999999 78 159 137 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 94.000000 0.770557 -0.567194 -0.290746
