//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-11.68000031 0.38999999 0.11000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.932812 -0.100954 -0.345934
-11.68000031 0.37000000 0.10000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.948126 -0.316042 -0.034270
-11.68000031 0.37000000 0.10000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.948126 -0.316042 -0.034270
-11.46000004 0.41999999 0.02000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.970703 -0.086424 0.224201
-11.64000034 0.40000001 0.09000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.962514 0.077356 -0.259968
-11.68000031 0.38999999 0.05000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.959249 0.056872 -0.276779
-11.68000031 0.37000000 0.09000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.930068 -0.171512 0.324896
-11.68000031 0.36000001 0.05000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.965294 -0.206570 -0.159800
-11.69999981 0.25999999 -0.01000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.947123 -0.293380 0.129945
-11.68000031 0.20999999 -0.15000001 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 -0.675370 0.723503 0.142896
-11.68000031 0.20999999 -0.15000001 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 -0.675370 0.723503 0.142896
-11.69999981 0.25999999 -0.23000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.868652 -0.493832 -0.039671
-11.68000031 0.20999999 -0.19000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.953427 -0.250761 -0.167621
-11.67000008 0.20999999 -0.16000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.872896 -0.485248 0.050862
-11.61999989 0.19000000 -0.23000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.742811 -0.641309 -0.192239
-11.69999981 0.19000000 -0.14000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.819689 -0.550938 0.156771
-11.68999958 0.19000000 -0.14000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 -0.509085 0.850419 -0.132741
-11.69999981 0.19000000 -0.15000001 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.902116 -0.430404 -0.030648
-11.63000011 0.19000000 -0.23000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.808021 -0.550435 -0.210055
-11.63000011 0.19000000 -0.23999999 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.762584 -0.630222 -0.145899
-11.63000011 0.20000000 -0.23999999 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.961860 -0.193425 -0.193425
-11.63000011 0.19000000 -0.23000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.808021 -0.550435 -0.210055
-11.63000011 0.18000001 -0.23999999 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.980146 -0.138967 0.141426
-11.68000031 0.20000000 -0.16000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 -0.537097 0.842423 -0.043023
-11.68999958 0.19000000 -0.18000001 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.881316 -0.435526 -0.183302
-11.69999981 0.17000000 -0.16000000 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.695711 -0.653936 0.297244
-11.69999981 0.19000000 -0.18000001 30 34 223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 197.000000 0.669695 -0.609871 0.423752
