//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
7.38999987 11.72999954 -0.11000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.013042 0.973381 -0.228822
7.40999985 11.72999954 -0.12000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.346802 0.913773 0.211535
7.40999985 11.72999954 -0.23999999 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 -0.204589 0.972738 -0.109198
7.38000011 11.72000027 -0.12000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 -0.036231 0.958257 0.283604
7.40000010 11.72000027 -0.22000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 -0.169741 0.961866 -0.214479
7.38999987 11.72000027 -0.22000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.057137 0.998340 0.007272
7.38000011 11.72000027 -0.23999999 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 -0.110000 0.977641 -0.179214
7.40000010 11.72000027 -0.23999999 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.044914 0.995785 -0.079970
7.38000011 11.56999969 -0.12000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.042380 0.943908 0.327478
7.38000011 11.56999969 -0.12000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.042380 0.943908 0.327478
7.36000013 11.72999954 -0.07000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.169604 0.907880 -0.383390
7.28999996 11.73999977 -0.06000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.102583 0.983586 -0.148443
7.36000013 11.72999954 -0.10000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.194552 0.964924 -0.176272
7.36999989 11.72999954 -0.08000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 0.282704 0.898437 0.335989
7.36000013 11.75000000 -0.14000000 211 180 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 81.000000 -0.263116 0.964758 0.003604
