//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-9.15999985 -16.92000008 -0.93000001 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.382855 0.783479 -0.489472
-9.56999969 -16.95999908 -0.92000002 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 -0.063217 0.997999 0.001036
-9.60000038 -16.93000031 -0.98000002 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.364384 0.766015 -0.529571
-9.63000011 -16.93000031 -0.98000002 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.125416 0.954478 -0.270633
-9.68999958 -16.87999916 -0.93000001 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.046811 0.955195 -0.292252
-9.64999962 -16.88999939 -0.93000001 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.490989 0.717343 -0.494317
-9.69999981 -16.95999908 -0.80000001 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.255987 0.867932 0.425635
-9.80000019 -16.88999939 -0.87000000 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.484611 0.858748 -0.166447
-9.81000042 -16.89999962 -0.85000002 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.164376 0.966842 0.195439
-9.78999996 -16.93000031 -0.88000000 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.516513 0.788362 -0.334214
-9.84000015 -16.79000092 -0.93000001 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 8.000000 0.602588 0.764524 -0.228890
-9.92000008 -16.75000000 -0.81999999 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 42.000000 0.251001 0.922250 0.294030
-9.90999985 -16.77000046 -0.82999998 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 42.000000 -0.150715 0.977777 -0.145732
-9.93000031 -16.78000069 -0.81999999 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 42.000000 0.214001 0.901132 -0.377049
-9.97000027 -16.75000000 -0.83999997 220 186 52 0.000000 2.000000 1.000000 1.000000 5.000000 1.000000 0.000000 3904.000000 42.000000 0.514515 0.834389 0.197658
