//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-2.74000001 19.45999908 -0.92000002 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.171226 0.789456 0.589441
-2.70000005 19.45999908 -0.88999999 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.373461 0.430672 0.821614
-2.75000000 19.46999931 -0.92000002 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.676705 0.512147 0.528938
-2.71000004 19.45999908 -0.88000000 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.336820 0.645978 0.685029
-2.75999999 19.45999908 -0.89999998 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 -0.022766 0.464687 0.885182
-2.68000007 19.81999969 -1.14999998 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.167260 0.920631 -0.352792
-2.69000006 19.81999969 -1.13000000 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.416340 0.908499 -0.035914
-2.58999991 19.77000046 -1.20000005 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 -0.237266 -0.667801 0.705512
-2.57999992 19.45999908 -1.04999995 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.645484 0.678167 -0.351340
-2.56999993 19.45999908 -1.13000000 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 -0.440699 -0.309891 0.842468
-2.64000010 19.75000000 -1.13000000 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.756813 0.573636 -0.313330
-2.67000008 19.79999924 -1.13999999 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.321180 0.744041 -0.585872
-2.65000010 19.73999977 -1.13999999 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.683585 0.719328 -0.123611
-2.68000007 19.75000000 -1.12000000 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.407152 0.847062 -0.341633
-2.67000008 19.72999954 -1.13999999 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.264793 0.908490 -0.323311
-2.68000007 19.75000000 -1.15999997 211 145 77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -318767104.000000 0.000000 111.000000 0.101162 0.775574 -0.623098
