//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
17.23999977 -2.76999998 -0.31000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.748126 0.195901 0.633979
17.22999954 -2.75999999 -0.31000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.521921 -0.102084 0.846863
17.23999977 -2.79999995 -0.28999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.843168 -0.130055 0.521683
17.23999977 -2.79999995 -0.31999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.827810 -0.208092 0.520988
17.18000031 -2.73000002 -0.27000001 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.447601 0.193517 0.873043
17.19000053 -2.74000001 -0.27000001 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.369527 0.079280 0.925832
17.20000076 -2.75000000 -0.27000001 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.540473 0.253882 0.802143
17.20999908 -2.74000001 -0.28000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.829815 -0.175567 0.529701
17.20999908 -2.74000001 -0.28999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.757628 -0.288696 0.585367
17.22999954 -2.83999991 -0.31000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.820672 0.009590 0.571319
17.21999931 -2.85999990 -0.30000001 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.457675 -0.130559 0.879482
17.17000008 -2.80999994 -0.28999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.480426 -0.006654 0.877010
17.20999908 -2.80999994 -0.33000001 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.474596 -0.103419 0.874107
17.19000053 -2.83999991 -0.31999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.764307 0.085894 0.639106
17.17000008 -2.84999990 -0.28999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.386881 -0.289782 0.875414
17.20999908 -2.82999992 -0.34000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.678934 -0.315972 0.662730
17.18000031 -2.85999990 -0.34999999 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.566794 0.386077 0.727797
17.17000008 -2.88000011 -0.34000000 38 179 147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.000000 0.706151 -0.332784 0.624984
