//X Y Z R G B PointSourceId UserData EdgeOfFlightLine ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
5.61999989 -12.93999958 -0.19000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.824559 0.195171 -0.531046
5.61999989 -12.93999958 -0.20000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.995578 -0.009666 -0.093436
5.61999989 -12.92000008 -0.22000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.860120 0.034295 -0.508938
5.61999989 -12.93000031 -0.20999999 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.905648 -0.392210 -0.161163
5.61999989 -12.93000031 -0.23999999 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.995562 0.090111 0.027142
5.63000011 -12.96000004 -0.18000001 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.909358 0.097973 -0.404313
5.61999989 -12.96000004 -0.19000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.955752 -0.294171 0.001221
5.63999987 -12.96000004 -0.20999999 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.959718 -0.191944 -0.205181
5.63999987 -13.02000046 -0.17000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.941712 0.233700 -0.241997
5.63999987 -13.01000023 -0.18000001 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.925449 0.035243 -0.377228
5.63000011 -12.98999977 -0.23000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.815088 0.239732 -0.527410
5.63000011 -12.98999977 -0.23000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.815088 0.239732 -0.527410
5.63000011 -13.03999996 -0.19000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.784297 0.568263 -0.248909
5.63999987 -13.05000019 -0.19000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.806660 0.528932 -0.263686
5.61999989 -13.02999973 -0.23000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.928258 -0.260140 -0.265826
5.63000011 -13.05000019 -0.22000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.784972 0.467746 -0.406243
5.82999992 -12.97999954 -0.66000003 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 -0.698872 0.689615 -0.189760
5.86999989 -13.01000023 -0.87000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.881119 0.445640 -0.158224
5.88000011 -13.01000023 -0.92000002 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.833684 0.531603 -0.149560
5.84000015 -13.01000023 -0.88000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.852919 0.509442 -0.114011
5.84000015 -13.00000000 -0.93000001 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.713762 0.653623 -0.251637
5.82999992 -12.98999977 -0.93000001 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.633875 0.745462 -0.206126
5.82999992 -13.02000046 -0.91000003 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.798153 0.487849 -0.353491
5.82999992 -13.03999996 -0.70999998 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.861590 0.493365 -0.119386
5.84999990 -13.07999992 -0.81000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 -0.304262 0.918555 -0.252350
5.84999990 -13.07999992 -0.81999999 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 -0.476010 0.874333 -0.094637
5.84999990 -13.07999992 -0.83999997 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 -0.747731 0.601054 0.282193
5.84000015 -13.02999973 -0.88000000 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.951294 0.145838 -0.271607
5.84999990 -13.06000042 -0.92000002 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.904878 0.075065 -0.419001
5.84999990 -13.05000019 -0.89999998 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 0.980497 0.078585 -0.180141
5.84999990 -13.10999966 -0.89999998 46 103 181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.000000 0.000000 22.000000 -0.708869 0.681191 0.182984
